COD_ID_ENCR;PN_CON;DIST;PAC;CTAT;SUB;CONJ;MUN;CEG_GD;LGRD;BRR;CEP;CLAS_SUB;CNAE;TIP_CC;FAS_CON;GRU_TEN;TEN_FORN;GRU_TAR;SIT_ATIV;DAT_CON;CAR_INST;LIV;ARE_LOC;TIP_SIST;DEM_CONT;DEM_P_01;DEM_P_02;DEM_P_03;DEM_P_04;DEM_P_05;DEM_P_06;DEM_P_07;DEM_P_08;DEM_P_09;DEM_P_10;DEM_P_11;DEM_P_12;DEM_F_01;DEM_F_02;DEM_F_03;DEM_F_04;DEM_F_05;DEM_F_06;DEM_F_07;DEM_F_08;DEM_F_09;DEM_F_10;DEM_F_11;DEM_F_12;ENE_P_01;ENE_P_02;ENE_P_03;ENE_P_04;ENE_P_05;ENE_P_06;ENE_P_07;ENE_P_08;ENE_P_09;ENE_P_10;ENE_P_11;ENE_P_12;ENE_F_01;ENE_F_02;ENE_F_03;ENE_F_04;ENE_F_05;ENE_F_06;ENE_F_07;ENE_F_08;ENE_F_09;ENE_F_10;ENE_F_11;ENE_F_12;DIC_01;DIC_02;DIC_03;DIC_04;DIC_05;DIC_06;DIC_07;DIC_08;DIC_09;DIC_10;DIC_11;DIC_12;FIC_01;FIC_02;FIC_03;FIC_04;FIC_05;FIC_06;FIC_07;FIC_08;FIC_09;FIC_10;FIC_11;FIC_12;DESCR;POINT_X;POINT_Y
846519859C158E0D77F17D6F715639630F4AEC748BE4CC4DFBE48D874A505FDC;3030077;40;3030077A-69;69;MID;16962;2408102;;AV NEVALDO ROCHA;TIROL;59015-450;CO6;6822-6/00;AT3Tipo1;ABC;AT;82;A3;AT;16/12/2004;5586;1;UB;RD_INTERLIG;5389.6;4832.4;4976.8;5020;5305.6;5346.4;5324;5130;5182.4;5312.8;5073.2;5314.4;5242;5586;5513.6;5526;5463.2;5372;5336;5390.4;5099.6;5209.2;5182;5557.6;5431.6;242521.7;252149.7;242902.7;251999.4;268497.5;270855.2;254679.4;284204.2;284871.8;252913.7;309326.7;247539.9;2270386.9;2209448.1;2071679;2316235.5;2231727.2;2279598.9;2108054;2149727.2;2122872.3;2081569.4;2219494.6;2209210.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-35.2061325;-5.81016188
B617CC0DE09576C23187763DABE000711F300B8C689916510126379AE4BB8598;10593882;40;10593882A-10000160;10000160;EXT;16960;2408102;;RO BR 101;DISTRITO INDUSTRIAL;59575-000;IN;1411-8/01;AT3Tipo2;ABC;AT;82;A3;AT;01/01/1993;5933.94;1;UB;RD_INTERLIG;5877.75;5042.46;4613.83;4803.46;4812.85;4795.54;4771.63;4637.33;4824.17;5158.77;5318.13;5428;5355.43;5543.27;5603.75;5928.24;5933.94;5886.09;5881.1;5713.5;5886.13;5793.03;5783.11;5902.66;5913.77;247226.87;275527.19;260941.68;260735.09;280874.08;263083.31;247819.57;299643.6;282449.59;281307.38;309667.22;261495.21;2317125.2;2457499.59;2508617.92;2743497.56;2624507.83;2698886.28;2540337.05;2839113.4;2849511.02;2602875.02;2744347.18;2695083.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-35.28804239;-5.73598991
84F031D6652E60996BB6D66C69CDCA8E1730A346C825A51754901D22C19E41D7;10345753;40;10345753A-10000115;10000115;GNA;16958;2404200;;RO BR 101;ZONA RURAL;59173-000;IN;2342-7/01;AT3Tipo3;ABC;AT;82;A3;AT;01/11/2016;4000;1;NU;RD_INTERLIG;4000;2708;2696;2760;2672;2436;2460;2692;2884;2880;2948;2880;2844;2788;2680;2776;2712;2532;2560;2728;2868;2888;2912;2860;2912;137448;143889;136423;131032;43837;64272;136852;180910;167565;160896;170591;117991;1530149;1466964;1370360;1450183;427195;645047;1503503;1718261;1709163;1624592;1660644;1289327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-35.19273379;-6.30748943
90FC3459693C140241B776D9F1D841BB6170FBF86ADF9474A51FF13C212D3929;10233121;40;10233121A-45;45;CAM;14065;2412005;;AV DOUTOR RUI PEREIRA DOS SANTOS;AEROPORTO;59290-000;CO2;5111-1/00;AT3Tipo1;ABC;AT;82;A3;DS;02/03/2024;4000;1;NU;RD_INTERLIG;2016.15;0;0;0;2163.6;2137.2;2110.8;2037.6;2021.6;1955.2;1854.8;1848.4;0;0;0;0;2133.2;2110.4;2098;2050.4;1939.6;1842.8;1818;1842.4;0;0;0;0;121928.6;135135.6;126936;114730.7;124930.9;113817.1;109645.2;120694.7;0;0;0;0;1271264;1224469.9;1230237.9;1147623.4;1130937.8;1083139.6;1048329;1069760.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;-35.3660923;-5.7611441
5B3CDB8F0213ED7A6C64F826955E8551428C9DE5FFE134AE6D0FE69752A79C70;10233121;40;10233121A-45;45;CAM;14065;2412005;;AV DOUTOR RUI PEREIRA DOS SANTOS;AEROPORTO;59290-000;CO2;5111-1/00;AT3Tipo1;ABC;AT;82;A3;DS;08/05/2014;4000;1;NU;RD_INTERLIG;4000;2060.8;2142.4;2079.6;0;0;0;0;0;0;0;0;0;2100.8;2125.6;2123.2;0;0;0;0;0;0;0;0;0;115216.6;129239.2;116299.8;0;0;0;0;0;0;0;0;0;1184528.9;1214364.1;1117565.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;-35.3660923;-5.7611441
1DD1870A7DC268AEF85C610DF38C2A30F642174E0A7CFC457F331894BEF222D8;3025265;40;3025265A-39;39;GNA;14067;2402204;;RO RN 062;VILA OPERARIA;;CO9;3511-5/01;AT3Tipo2;ABC;AT;82;A3;DS;25/01/2012;6000;1;NU;RD_INTERLIG;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;-35.15527516;-6.37470628
0DEAC3354E5FE4132CE03A8A1B077D2D0389EC72757388A2A051805814B37567;10194447;40;10194447A-10000122;10000122;SRM;16968;2403103;;RO BR 226;DOUTOR SILVIO BEZERRA DE MELO;59380-000;IN;2320-6/00;AT3Tipo1;ABC;AT;82;A3;AT;12/05/2016;3200;1;NU;RD_INTERLIG;3200;243.42;231.45;230.59;217.46;228.18;190.87;233.47;216.68;211.35;192.22;210.36;198.69;2220.6;2263.97;2127.5;2136.35;2135.85;2115.58;2185.62;2030.79;1855.07;1917.67;1852.14;1810.82;7665.69;8017.89;7135.15;6699.05;6654.19;7401.16;9493.11;8166.26;6888.64;6101.19;7133.99;5091.86;809445.71;786740.81;744999.42;822842.11;587488.93;872834.27;830531.98;795843.84;845115.94;619915.55;723739.62;703296.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-36.53307785;-6.27770199
FC8569C6ED9217A3990E987997375ED993DD4AE99A7CF127B65D84A4A730ACF4;3029267;40;3029267A-71;71;CTS;16960;2412005;;RO RN 160;ZONA RURAL;59575-000;IN;1312-0/00;AT3Tipo3;ABC;AT;82;A3;AT;01/08/2020;1776.4;1;NU;RD_INTERLIG;2377.2;70.4;72.8;250.4;566;348.8;202.4;83.6;73.6;68;68;69.6;62.8;271.6;1384.8;1727.2;1776.4;1434.4;1410.8;1352.4;1184.8;713.2;149.2;165.2;98.8;3283.4;3641;8811.6;14876.7;13026.8;4139.5;3223.8;3622.2;3423.9;3179;3425.6;2750.3;42920.9;164264.2;310740.2;343791.5;302635.6;265014.2;245217.9;224966.4;66510.8;38633.4;37906.8;35820.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-35.29171579;-5.73182209
03125A47CEE4ADA46D49BD9487919BFE13347F772DA568194AEBBA90EBE6B8C1;3015574;40;3015574A-11;11;IPT;16972;2408003;;AV CENTENARIO;ZONA RURAL;59600-001;IN;2320-6/00;AT3Tipo1;ABC;AT;82;A3;AT;01/01/1993;6054.3;1;UB;RD_INTERLIG;5875.1;4519.94;4429.21;4786.59;4656.13;4621.11;4600.83;4463.21;4349.54;4592.44;4839.42;4746.44;4595.1;5992.86;5951.28;5935.51;5980.36;5904.59;5927.12;5962.75;5799.32;5976.27;6024.4;6054.3;5950.46;200809.52;233392.84;189223.94;184391.17;215619.84;203873.59;196488.14;223793.97;184175.21;226189.82;294049.08;197741.06;2730946.82;2589672.5;2272013.72;2795255.3;2320553.52;2559368.09;2507991.6;2416231.94;2250627.28;3010183.42;3261348.04;2966717.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-37.39225049;-5.20381821
FB6209B23224ECD5CDB7C2441300D67F7FDE9BCC837332484C156A39CCB29CF9;171625;51;1716251;1_PC1_12;PC1;12777;3151800;;ESTACAO BAUXITA;RURAL;37701-970;IN;2013-4/02;AS-Tipo1;ABCN;AT;94;A2;AT;05/07/2017;30000;1;UB;RD_INTERLIG;18000;605;586;767;692;687;922;915;1015;1023;1242;1179;1279;11723;12023;8679;11621;11575;12382;12615;11450;12758;15635;16447;16553;29461;31948;31926;31671;34200;37876;36467;50712;49998;55715;60138;45463;4257539;4969517;4807240;5177964;4876235;5281236;5191050;5222450;6182074;6643383;8179863;7700117;0;0;0;0;0;0;9.77;2.22;0;0.13;0;0;0;0;0;0;0;0;1;2;0;1;0;0;;-46.63954654;-21.82728659
17C2C32ADB3A5B2AD64339B889DB9BF96EC7752A006565A78929D69BE9982756;171624;51;1716241;1_PC1_12;PC1;12777;3151800;;POLIESTER;BORTOLAN SUL;37718-001;IN;2031-2/00;AS-Tipo1;ABCN;AT;94;A2;AT;05/07/2017;20000;1;NU;RD_INTERLIG;4744;2161;2527;2529;3054;2050;2250;2024;2065;2280;3218;3306;4019;2213;2574;2706;3075;2307;2324;2151;2229;2686;3256;3442;4078;112671;130641;135879;143268;95743;98924;83182;102008;92074;145594;181941;173277;1259041;1287876;1414254;1632510;897895;1065003;879124;988364;965069;1406720;1741729;1998907;0;0;0;0;0;0;9.77;0;0;0.13;0;0;0;0;0;0;0;0;1;0;0;1;0;0;;-46.64412759;-21.8177248
2650FF3818A530EC7B8E133B8F2CCA7871A98C45E43A3DF0989D9ECEC3FF926C;45452578;390;33775200738230010H;RACMBENZ2;MBEN;12996;3548708;;R ALFRED JURZYKOWSKI 562 VILA PAULICEIA;R ALFRED JURZYKOWSKI 562 VILA PAULICEIA;09680-100;IN;2942-5/00;A2-Tipo01;ABC;AT;84;A2;AT;21/06/1983;100;1;UB;RD_INTERLIG;48125;19660.8;18432;18662.4;19430.4;18892.8;18739.2;17740.8;17049.6;17971.2;18585.6;18278.4;18355.2;20505.6;19968;20428.8;20352;20275.2;19660.8;18508.8;17817.6;19430.4;20198.4;20812.8;20352;676154.34;970104.56;512574.58;1018252.53;1071471.21;971115.41;939601.65;1002671.87;1014206.55;1020636.85;942305.56;886098.86;6455762.62;8677207.3;4325383.65;9291083.72;8762146.18;8343609.14;8459476.58;8428305.49;8898819.29;9117803.41;8140637.13;8786440.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MERCEDES-BENZ DO BRASIL LTDA;-46.5909099;-23.66190909
1D91DC9888E16CC33D3C9C90C5969627CBE9290C660E838F1264026439EB8932;45452664;390;34062846738749341H;RACGM-SCS5;GMOT;12995;3548807;;AV GOIAS 1805 BARCELONA;AV GOIAS 1805 BARCELONA;09550-050;IN;2910-7/01;A2-Tipo01;ABC;AT;84;A2;AT;06/01/1986;354020;1;UB;RD_INTERLIG;46145;17395.2;16646.4;17107.2;17625.6;17164.8;16761.6;16473.6;16070.4;16531.2;16992;16761.6;16473.6;18547.2;17337.6;18259.2;18432;17740.8;17683.2;17107.2;16819.2;17107.2;17683.2;17625.6;17280;891453.15;699040.08;461525.62;983512.15;1040687.31;908918.97;918369.39;967418.68;978578.16;974329.92;895457.85;794400.58;7285069.15;5625049.53;3661620.17;8121162.9;7683479.21;7522186;7420065.18;7426557.14;7693522.65;7621887.6;6876079.14;7011549.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GENERAL MOTORS DO BRASIL LTDA;-46.56215642;-23.61530389
33E4F029046BD4D3E660466BFE9AEB6B23C012AB85B31ACD55E1BED6AD64D2B4;45452724;390;34488526738307699H;RACRHODIA2;RHOA;12973;3547809;;AV ESTADOS DOS 6144 JARDIM ALZIRA FRANCO;AV ESTADOS DOS 6144 JARDIM ALZIRA FRANCO;09290-340;IN;2040-1/00;A2-Tipo01;ABC;AT;84;A2;AT;02/01/1986;161920;1;UB;RD_INTERLIG;18700;8467.2;9792;21196.8;10771.2;9734.4;29894.4;9043.2;19123.2;18201.6;10022.4;30931.2;10252.8;9100.8;10195.2;22118.4;11232;10022.4;31795.2;9158.4;19238.4;19238.4;10425.6;31449.6;8688.6;396078.38;573764.03;547549.86;580004.63;628384.44;1750027.61;511100.59;932456.14;1168046.24;560864.93;1606016.9;495458.13;4456029.82;5550315.75;5749697.75;6564733.96;5566144.39;17212845.28;5523380.68;8673493.27;10745370.99;5747998.35;15350380.84;5688583.3;0;0.84;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RHODIA BRASIL S.A.;-46.52090344;-23.65559634
EB8340A01BE0353545271A47DC56D1D9DB3E7CD10636EF7C23D6E1EDFBACD4C0;45452772;390;34847435738604924H;RACWHITEMARTINS3;WHIT;12947;3547809;;AV PRES COSTA E SILVA 2629 JARDIM ANA MARIA;AV PRES COSTA E SILVA 2629 JARDIM ANA MARIA;09270-901;IN;2014-2/00;A2-Tipo01;ABC;AT;84;A2;AT;06/01/1986;100;1;UB;RD_INTERLIG;16500;144;144;144;172.8;158.4;115.2;100.8;100.8;115.2;115.2;129.6;115.2;216;187.2;187.2;216;216;172.8;144;144;158.4;201.6;302.4;331.2;5683.83;7223.36;3377.34;6848.97;7158.62;4910.98;4567.6;5186.01;5149.19;5135.3;4444.74;4219.77;61424.59;71633.5;35466.58;77053.48;68201.84;52522.47;47943.76;48330.15;52568.65;55849.53;49886.33;52775.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WHITE MARTINS GASES INDUSTRIAIS LTDA;-46.4854185;-23.6290992
C7FB59D281C0CF21E14F0152E77F6CE5B5B662AC9C4B7D40C9BA05131A90CEC7;45452107;390;32107141739548842H;RACSANTISTA2;SAMB;15838;3550308;;AV ALEXANDRE MACKENZIE 166 JAGUARE;AV ALEXANDRE MACKENZIE 166 JAGUARE;05322-000;IN;1043-1/00;A2-Tipo01;ABC;AT;84;A2;AT;02/01/1986;510490;1;UB;RD_INTERLIG;7761.6;3830.4;3816;3787.2;3744;3643.2;3715.2;3744;3700.8;3614.4;3686.4;3628.8;3585.6;3902.4;3859.2;3902.4;3816;3844.8;3787.2;3729.6;3772.8;3672;3844.8;3772.8;3787.2;168899.12;198553.81;85422.11;205625.69;201698.19;187373.15;200703.43;182923.96;199144.24;202664.22;185226.11;172878.21;1767377.14;1948849.45;872714.66;2313472.6;1990112.7;1988248.08;2156698.99;1866459.31;2031807.44;1990595.15;1795179.96;1781785.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEARA ALIMENTOS LTDA;-46.75283022;-23.54107326
9409895EB875DACD257949699AB10D398E24F377116F47F68E6B1140E678608D;45452652;390;34007660738236873H;LTSTERMOMEC-I;RTER;12936;3548708;;AV CAMINHO DO MAR 2652 VILA MUSSOLINE;AV CAMINHO DO MAR 2652 VILA MUSSOLINE;09612-000;IN;2443-1/00;A2-Tipo01;ABC;AT;84;A2;AT;03/01/1986;100;1;UB;RD_INTERLIG;28300;13075.2;14112;14284.8;14342.4;14227.2;14169.6;14284.8;14515.2;14169.6;14342.4;14572.8;14342.4;14572.8;15667.2;15264;15955.2;15321.6;16012.8;15782.4;15724.8;15379.2;16012.8;16012.8;15897.6;575901;799357.51;360065.19;755203.96;777266.95;738727.29;751511.12;859774.59;781908.89;785033.9;769854.9;712513.4;5883616.5;7793409.08;3689127.8;8208783.96;7451047.01;7897057.15;7892214.6;8110056.41;7887101.69;7826771.54;7173512.79;7652980.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TERMOMECANICA SAO PAULO S A;-46.56811542;-23.6615217
918E82D728D955E76B21D204C30B189E8893B0C9A59F6808F77DAF88B8AB2B80;45452743;390;34639042738233982H;RACPIRELLI1;PIRE;12874;3547809;;R GIOVANNI BATISTA PIRELLI 871 VILA HOMERO THON;R GIOVANNI BATISTA PIRELLI 871 VILA HOMERO THON;09111-340;CO1;4530-7/02;A2-Tipo02;ABC;AT;84;A2;AT;02/01/1986;283840;1;UB;RD_INTERLIG;28500;13162.8;13305.6;12986.4;13133.4;12927.6;12520.2;12873;12432;12894;13053.6;12856.2;12747;12868.8;13230;13532.4;13477.8;13280.4;12894;13070.4;12952.8;13200.6;13162.8;13150.2;12595.8;379837.83;621007.13;357136.68;704092.72;725661.19;692984.86;674243.14;738238.25;713598.57;696269.26;653681.23;588786.13;4080514.81;5912130.87;3520700.51;7441151.78;7074681.73;6514015.88;7188596.13;7075636.89;7021593.36;6906331.22;5974211.52;6149326.22;0;0.82;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;PROMETEON TYRE GROUP IND. BRASIL LTDA;-46.50622548;-23.66239674
C51D80DBFB49CF8D0A6C1CD66161B11EF83936AE7B6D36E77C2F7001ABE88722;45452708;390;34262035737415088H;RACVWB2;VOLK;12968;3548708;;V ANCHIETA S/N RUDGE RAMOS;V ANCHIETA S/N RUDGE RAMOS;09696-000;IN;2910-7/01;A2-Tipo01;ABC;AT;84;A2;AT;02/01/1986;444730;1;UB;RD_INTERLIG;52000;25804.8;28262.4;26112;26265.6;25497.6;25651.2;23500.8;24883.2;25497.6;25497.6;25497.6;25344;27187.2;28108.8;27494.4;27955.2;27033.6;27340.8;24729.6;25651.2;26726.4;26572.8;26265.6;26726.4;1145159.07;1547841.32;707538.89;1298951.76;1521749.1;1133612.28;1359359.73;1495335.15;1430542.26;1454604.97;1340254.2;1302747.34;11262533.24;13562106.78;6319037.06;12284517.98;12664604.03;10586584.03;12888263.83;12703560.62;12484030.76;13131071.21;11662446.66;12244610.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VOLKSWAGEN DO BRASIL IND VEIC AUTOM LTDA;-46.54405265;-23.73597387
5E6384BF421496EC9AEB460BFBF0B16E952BB9FD3AEC3FAC9AAC2BE1F1D69EAA;45452582;390;33801345738308664H;RACFOSB2;FORS;12835;3548708;;AV TABOAO DO 899 TABOAO;AV TABOAO DO 899 TABOAO;09655-000;CO1;6462-0/00;A2-Tipo02;ABC;AT;84;A2;AT;17/11/1986;354020;1;UB;RD_INTERLIG;2500;172.8;172.8;172.8;172.8;172.8;172.8;172.8;172.8;172.8;172.8;172.8;172.8;345.6;345.6;345.6;345.6;345.6;345.6;345.6;345.6;345.6;345.6;345.6;500;6951.91;8267.45;3623.59;7743.86;7743.56;7671.66;7145.57;8227.3;7341.01;7051.67;6485.1;5883.95;71965.09;77816.33;37307.13;82201.78;69065.33;74261.16;70985;74017.63;69313.15;67233.56;59136.78;64154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SJ AU LOG I EMPREEND IMOBILIARIOS SA;-46.58826124;-23.65483356
6EAD93345B35D224E130E2E1E7E794DE7E7289FF9F8B2B360490BA0F9D8F81AB;45452736;390;34582398738240350H;RACBRIDGESTONE2;BRID;12973;3547809;;AV QUEIROS DOS SANTOS 1717 CASA BRANCA;AV QUEIROS DOS SANTOS 1717 CASA BRANCA;09015-311;IN;2211-1/00;A2-Tipo01;ABC;AT;84;A2;AT;02/01/1986;152440;1;UB;RD_INTERLIG;53720;18583.49;19071.36;20047.1;19780.99;19869.7;18893.95;19293.12;20268.86;20002.75;20579.33;19337.47;19071.36;20579.33;21377.66;21155.9;20712.38;21067.2;19958.4;20534.98;21954.24;20446.27;20002.75;20047.1;21022.85;849882.68;678464.64;498326.24;1040618.15;1052367.28;984042.6;976768.64;1103518.16;1013588.5;1031604.77;940865.42;865445.98;8325658.32;5949013.06;4743767.94;9797100.75;9279946.42;8793679.68;9167925.93;9380245.44;9385308.42;8497541.34;7733617.75;8291925.16;0;0.85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BRIDGESTONE DO BRASIL IND E COM LTDA;-46.51177165;-23.66176767
EB83E45D1C9476F61C1D610C38F5EF7D6CC90E646BDF302EAFBD81BE3A90F597;45452746;390;34730642740206715H;RACCISPER1;CISP;15817;3550308;;R OLAVO EGIDIO DE SOUZA ARANHA 5000 JARDIM PENHA;R OLAVO EGIDIO DE SOUZA ARANHA 5000 JARDIM PENHA;03822-000;IN;2312-5/00;A2-Tipo01;ABC;AT;84;A2;AT;13/01/1986;45630;1;UB;RD_INTERLIG;40000;13824;15264;15379.2;15724.8;18259.2;18777.6;18201.6;20217.6;19641.6;19411.2;19641.6;19526.4;14169.6;15321.6;15321.6;15897.6;18259.2;18950.4;19238.4;19814.4;19584;19699.2;19814.4;19756.8;647003.54;947035.24;452998.68;948529.33;1082288.05;1191535.9;961214.26;1210932.87;1157964.58;1160756.72;1063140.53;1047098.46;7356210.32;9159541.65;4486374.43;10085563.14;10642034.99;11492904.15;10617941.76;11738410.89;11629648.58;11991897.73;10297447.11;11464910.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OWENS ILLINOIS DO BRASIL IND E COM LTDA;-46.49522717;-23.48435204
6D9F499AABCFB018661E4BD8D4E6F0685B9431934807D4F389070A447A657A90;45452743;390;34639042738233982H;RACPIRELLI1;PIRE;12874;3547809;;AV ALEXANDRE DE GUSMAO 393 VILA HOMERO THON;AV ALEXANDRE DE GUSMAO 393 VILA HOMERO THON;09111-310;IN;2733-3/00;A2-Tipo01;ABC;AT;84;A2;AT;02/05/1995;37000;1;UB;RD_INTERLIG;1000;88.2;75.6;75.6;75.6;75.6;75.6;75.6;75.6;75.6;75.6;75.6;75.6;100.8;500;500;500;151.2;176.4;176.4;500;500;176.4;151.2;500;3937;4269.56;1953.34;3933.88;3942.28;4039.16;4115.21;4682.35;4499.43;4252.96;3899.86;3902.85;42755.03;41688.84;19656.07;42717.32;38612.49;38327.98;45560.57;46159.06;46649.09;44271.91;36790.33;40306.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRYSMIAN ENERGIA CABOS E SISTEMAS DO BRA;-46.50622548;-23.66239674
5D7BBF5A252640DC33EBDD69B6751FFD3519F1923DE75699E00786D0CD80FDDD;;390;ATE0000032;;;0;3529401;;AV CDOR WOLTHERS 700 CAPUAVA;AV CDOR WOLTHERS 700 CAPUAVA;09380-200;IN;2740-6/01;A2-Tipo01;ABC;AT;84;A2;DS;10/01/1986;121440;1;UB;RD_INTERLIG;342;0;0;0;0;0;0;0;0;0;0;4127.68;0;0;0;0;0;0;0;0;0;0;0;4288.16;0;0;0;0;0;0;0;0;0;0;0;3134.88;0;0;0;0;0;0;0;0;0;0;0;26976.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LG.PHILIPS DISPLAYS BRASIL LTDA;-46.48844064;-23.6511849
386CCACAF6AE0A8D8A290942AA941FB33668ABF6F66E39772B0287C6ED4EC36F;45452781;390;34942486738465722H;RACPETRORECAP1;PETR;12947;3529401;;AV ALBERTO SOARES SAMPAIO 2122 CAPUAVA;AV ALBERTO SOARES SAMPAIO 2122 CAPUAVA;09380-000;IN;1921-7/00;A2-Tipo01;ABC;AT;84;A2;AT;10/01/1986;100;1;UB;RD_INTERLIG;6000;5587.2;10627.2;11116.8;18979.2;11836.8;6336;1497.6;8697.6;2361.6;10857.6;11692.8;1036.8;9619.2;11404.8;14284.8;20332.8;13939.2;6422.4;1756.8;9936;2707.2;11462.4;12787.2;1468.8;118993.45;117029.91;41106.86;427209.7;74963.53;135495.77;21950.16;77702.34;37110.57;86297.34;128759.84;17780.64;1626951.88;1074477.6;310258.84;4589794.67;1049774.85;1064530.3;236645.2;751743.72;379691.23;703154.55;1302000.26;216770.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PETROLEO BRASILEIRO S A PETROBRAS;-46.47624389;-23.64175766
ACF45E483FEBEF29FA475DCA158BF5B3D00F880789B376FDA6DB551C01B369FD;45452783;390;34963557738496672H;RACOXICAP1;OXIC;12947;3529401;;AV AYRTON SENNA DA SILVA 3111 JARDIM ORATORIO;AV AYRTON SENNA DA SILVA 3111 JARDIM ORATORIO;09380-440;IN;2014-2/00;A2-Tipo01;ABC;AT;84;A2;AT;10/01/1986;120120;1;UB;RD_INTERLIG;38620.8;19209.6;19065.6;19382.4;18835.2;19382.4;19036.8;19036.8;19180.8;19209.6;19152;19353.6;19209.6;19296;19411.2;38707.2;19238.4;19555.2;19209.6;19324.8;19238.4;19382.4;38649.6;38937.6;19382.4;980276.61;1208738.46;501920.71;1030502.93;1147405;1011515.34;1019049.14;1160373.62;1128285.9;1092274.14;1032140.52;939431.73;10436477.36;11891607.91;5491110.96;11811223.08;11385214.94;10877110.79;11305734.68;11390170.82;11682336.08;11480451.62;10147947.18;10927451.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OXICAP INDUSTRIA DE GASES LTDA.;-46.4741473;-23.63898261
9324926161D2CA60B6A7DBCAC2FB09D6021F703AAC13D2BF2343018B0EF72DD9;45452491;390;33443178739818830H;RACCENTNOR1;CNOR;15830;3550308;;R MARIA PRESTES MAIA 300 VILA GUILHERME;R MARIA PRESTES MAIA 300 VILA GUILHERME;02047-000;CO9;8112-5/00;A2-Tipo02;ABC;AT;84;A2;AT;26/03/1997;200000;1;UB;RD_INTERLIG;26000;10268.16;10200.96;9811.2;10308.48;9072;9045.12;7754.88;7123.2;7983.36;9367.68;17794.56;9824.64;11007.36;10631.04;10241.28;10765.44;9649.92;9797.76;8561.28;8023.68;8816.64;10053.12;19756.8;10523.52;496152.77;551313.59;259165.31;528559.58;506972.08;484833.08;400328.14;411676.59;414591.12;462711.07;848688.44;460627.61;3454487.25;3494898.79;1666682.21;3723536.53;3195809.59;3082539.96;2862113.36;2623192.86;2764371.44;3147841.52;5388755.9;3090637.84;0;0.69;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;CENTER NORTE S/A CONSTRUCAO EMPREEND ADM;-46.6216916;-23.51811491
